Topic,Title,ID,Comments,Label,Index
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Beautifully explained! Trevor you're an amazing human and absolutely brilliant.,0,[ 822  771  788 ... 1185 1065    5]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"“It feels like there’s no moment of justice.” I think it’s because we’re waiting to be given justice from a subset in power who have violated their social contract with humanity and taken justice hostage.

Understand that it is not theirs to give. Justice will be rendered, whether the subset in power likes it or not.",0,[ 408  821  489 ... 1147  418 1437]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I am coming to a point where I'm done talking. We have been talking for decades. I want immediate action. I'm done explaining myself to people with degrees.,0,[ 794 1289  886 ...  739  271  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"The ONLY reason we are talking about this is because someone was able to film it. His death would simply have been deemed a ""medical"" complication and life would have gone on just fine for the perpetrators.",0,[ 688  677  614 ...  246  179 1000]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor, I truly appreciated your perspective. It caused me to think differently about what is going on now.",0,[897 792 785 ... 271  60 418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Brilliant. I have watched this so many times.,0,[ 609 1249 1473 ...  179  421  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"The way that man was leaning across Mr. George's neck is EXACTLY how I was trained in the Marines to take an enemy out in hand to hand combat. 
He was not kneeling on the man's shoulder....he wasn't on his back... he was directly across his neck, arteries and airway with his shin and all his weight. 
THAT'S a killing move pure and simple. 
No excuse, no mistake. 
I pray he goes from being an officer to being on death row for a hate crime with depraved indifference so there's no appeal",0,[ 749  548  631 ... 1417  374  418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,So she basically tried to kill man and the worst thing that happened to her was she lost her job. And her dog which she got back. and some may say she didn't try to kill him but she did. If someone cry's for help saying she is getting assaulted wouldn't you respond to the situation fully alert I wouldn't blame the cops for killing someone in this situation someone is being assaulted no way to know what is happening you respond hard. She did try to kill this man. In my opinion she should be locked away for a long time.,0,[ 799  882  807 ... 1279 1336  696]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"small businesses have been looted- hardworking innocent people had their dreams destroyed. I only watched this video to see how he could possible justify the looting and his ""society contract"" explanation does not make it ok that innocent people were hurt. i pray Truth and Justice comes out for all",1,[ 825  824  851 ... 1000 1336  739]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,""" It's not a chip on my shoulder. It's your foot on my neck."" - Malcolm X
He was right all along!",0,[1289  608  136 ... 1205  702  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This whole situation is heartbreaking. My 4 year old daughter is African American and I cannot stop thinking... how do we make the vital changes so that this child doesn’t grow up wondering if she’s next?,0,[ 859 1332 1385 ... 1065  739  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I just want to thank Amy Cooper for demonstrating white privilege in a way that POC could ever describe it. You are a hero to us. Thank you,0,[ 882 1498 1016 ...  596  157 1336]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I love you Trevor Noah as you are My God's Honest Truth!! May He bless and protect you forever! !!! If only I could have a personal conversation with you, ahh, I'd give my left leg. Yes, I would get a prosthetic leg, Noah, just to grab a little bit more of that living knowledge...The World needs you....I need you, Trevor!!!!",0,[860 826 873 ... 290  60   5]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I think this is poignant to society, but nobody wants to hear because the truth hurts. https://youtu.be/-PI5JGTA1WI",1,[ 510  589  839 ...  418 1147  739]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"America has been hit with a perfect storm. A devastating ongoing pandemic, a subsequent economic and financial disaster, racial and class divisiveness, environmental disasters, and all compounded and made much much worse by a divisive, self-centered and lying president. A president, mind you, who undeniably, on a daily basis, demonstrates a complete lack of presidential leadership and competency.",0,[ 303  990  999 ...  564  739 1000]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I’m so glad people chose this video to lead their perspective,0,[662 787 862 ... 157 939 739]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"If it got more to you watching a target burn, than a black person being killed, then property means more to you than human lives",0,[ 783  798 1124 ...  128  234 1336]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I love this video. Trevor is so eloquent and invested in everything he does. I 100% agree. I will admit, my mom, who lives outside of the states, was deeply scared for me due to the looting and riots, but I tried my best to help her understand the level of frustration that led to that. I'm predisposed for COVID19 due to health issues so I can't participate in protest but I've been trying to help from home, one of the things I'm doing is translate as many sources of information as possible to help educate my people in the events and how to help. I'd love to translate this video as well but it's not open for contribution, I may have to make a transcript instead.",0,[ 815 1473  589 ...  739 1000 1336]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"It's kinda sad that the most sophisticated, wise and true statement in a while is coming from a comedian. Not a news station, reporter etc. 
I wish, Trevor had a liking to politics, he'd be a trustworthy representant. His ability to express and explain very complex matters in a couple of smooth sentences, understandable for everyone, projecting *exactly* the picture he's painted in his head, is remarkable. One of this generations outstanding minds!
Edit: thank you all for the likes, wow! And yeah, he is outstandingly smart *and* handsome, can't deny that, lol.",0,[ 778  771  779 ...  282 1000  271]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Hello, I'm from Germany. The whole situation is really hard for me to imagine. We also have police brutality and racism here, but not to this extent (I don't want to offend anybody with that). That's why I think it's so good that people like Trevor recapitulate and analyze the whole situation in America, and that in a tone that doesn't offend anyone personally. I also think it's great that you appeal to American common sense and remind us that everyone is equal. Keep up the good work and greetings from Germany!",0,[ 830 1423  744 ... 1336 1147  418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Wow! Trevor Noah’s commentary is still heavy, even 2 weeks after George Floyd’s murder. Every single American, and especially students, should see this video. It could definitely be used as part of a social studies lesson.",0,[ 906  748  831 ... 1437  739  939]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""What part of the contract is that?"" It's called the FINE PRINT. Anyone expecting YOU to sign THEIR contract, have included the FINE PRINT that gives THEM the leverage. Teach your CHILDREN about the FINE PRINT.",0,[ 903 1227  609 ... 1205  702  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"The Gladwell quote in full (he remembered it pretty good) at 12:50
“...legitimacy is based on three things. First of all, the people who are asked to obey authority have to feel like they have a voice--that if they speak up, they will be heard. Second, the law has to be predictable. There has to be a reasonable expectation that the rules tomorrow are going to be roughly the same as the rules today. And third, the authority has to be fair. It can't treat one group differently from another.”",0,[ 784 1289  884 ...  271  739  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor Noah really has grown into his role on the Daily Show. The Daily Show has always straddled the lines between entertainment and news and editorial opinion, delivering insight not propaganda. This editorial is profound, and should be watched by everyone.",0,[ 826  860  838 ... 1000 1185    5]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Think of it as the ""Boston Tea Party"".",0,[ 886  224 1485 ...  271 1437  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Dear Trevor Noah, you brighten my mind, my heart. I am a Canadian from Montreal, who once fell in love with a young black Canadian (orig from Dominican Republic). He deepened my empathy for people of color, and still does . We need this now, more than we have in my lifetime...Profoundly. I am heavy-hearted yet hopeful , since George Floyd’s effect on the world...Especially as a white person, now relocated to Houston TX . You help me. Your eloquence, intelligence & thoughtful expression give my soul hope in this this time of protest... Faith
that we all begin to help heal the darkest wounds blacks in America have carried for too long. 
Sincerest thanks.💜
#EducationForALL 🙏🙏🏽🙏🏿",0,[ 803  798  781 ... 1437  939  596]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor Noah, you are an amazing man! I am grateful for you!",0,[826 857 804 ... 939 739 290]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I see why Jon chose you. Your commentary and interview skills are impeccable. “Society is a contract”. Perfect doesn’t quite describe it,0,[ 871  903  785 ... 1065 1437  226]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This was such an incredibly video. Thank you.,0,[787 662 681 ... 761 128 157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Mr. Noah, I don’t know if you read these comments but I would like you to know how much I appreciate you. I struggle as a white woman trying to explain these concepts to people in my life because of my perspective. I empathize but I cannot completely understand because I have not lived those experiences. The way that you turn a phrase, create message, construct language is masterful. You help me better understand, and in turn, I hope I can plant seeds to help others understand as well. Thank you sir.",0,[ 781  803  817 ... 1437  739  271]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I am so pleased that I watched this video. Trevor Noah lived within apartheid in south Africa. He has perspective on this first hand. So eloquent... such a thought provoking video,0,[851 787 868 ... 477 939 739]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Quarantine got EVERYBODY IN NEED OF THEIR BARBER! Love love Trevor Noah.,0,[1177  826 1001 ... 1000  222 1397]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,What broke me was when he called out for his mother. She's been dead for over a year. He felt her with him in his last moments.,0,[651 714 561 ...  60 418 702]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"You always share wisdom resulting in chills, Trevor. 
You’re invaluable to this nation at this time. Thank you.😢❤️👍🏽❤️😢
Bless your mama and grandmama.",0,[ 838  897  894 ... 1000  702  696]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I think Trevor has surpassed his comedic abilities and should step into a civil rights leadership role. So few are able to speak thought-provoking truth like he has done in this video. America needs to hear more of this.,0,[ 815  851  771 ... 1065  282 1000]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Amazing words, such a strong message.",0,[817 751 609 ... 271 596 702]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"c'mon man cops were always breaking the law... I see it in my country every day, it's just that now you can record them with phones",0,[ 586  760  673 ... 1154 1000  128]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""Society is a contract... The contract is only as strong as the people abiding by it""
- Trevor Noah",0,[ 903  861  804 ...  179  739 1437]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"This was excellent, so poignant and eye-opening. I loved the way he tackled this issue and he said many things I've never thought of before",0,[ 817 1048  751 ...  739  157  374]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,trevor noah.....next to get the knee,0,[ 846  826  860 ... 1167  290  282]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Great job Trevor in contextualizing a rather complex racially charged issue. You were spot on🎯,0,[ 897  815  788 ... 1279   60  418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,In my experience rich white men dont gain anything from change and it actually terrifies them. The possibility of their lives being affected by change i guess. They are aware of the situation and dont care in fact find it fascinating. Ive had rich famous white men call me a N word to my face like its a compliment. Honestly the women are worse. Ive been treated like a curiosity at work and my racist boss makes me straighten my hair. “You are so pretty for a black girl” seems to be a favorite among them. And they expect you to say omg thank you! instead of “bitch im gorgeous get out of my face”,0,[1332  803  754 ... 1401 1336  739]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"HEY YOUTUBE, WHY IS THIS VIDEO NOT TRENDING IN THE US?!?!?",0,[ 593  787  589 ...  175 1437  128]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,They both take your breath away. Cooper now has a target on his back because of her no leash ignorance.,0,[882 845 841 ... 596 157  60]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,It is truly sad when the actions of others can steal away someone's smile!,0,[ 281  985  751 ... 1000 1065  596]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""Do as I say and not as I do"" does not work even on children, so why people assume that it would work with policing?",0,[ 830  658 1486 ...  271  418 1065]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"When those who make the laws, break the laws, there is no law.",0,[366 497 784 ...  60 596 418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"If we think of the Social Contract, a la Jean Rousseau and Trevor Noah, it is NOT just broken with Black people. Black people are suffering from the one-sidedness of the contract’s protections and enforcement, but the contract has been broken for MANY of us. This group includes non-Blacks. It even includes non-Americans, as seen by global protests. The number of Whites, Asians, and Hispanics at the rallies is amazing. We aren’t there out of sympathy. We are there because we know this isn’t the America we agreed to call home. I loved Trevor’s whole talk. I just hope he knows that the Social Contract was broken for every ethical, peace-loving, non-racist American.",0,[ 859  815  798 ...  596  418 1437]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Juneteenth— @TrevorNoah, I watched you on Anderson Cooper today explain how Amy knew she could weaponize the police and you forgot that she also did a great acting job on the 911 call, she cried and acted like an “African American” literally had her in imminent terror!!! We know how the police would feel about that upon arrival... there is systemic racism and Amy uses it... This black man is lucky to still be alive....",0,[ 845  830  853 ...  128  418 1336]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor, please look into this story. Mainstream media isn't
Families Challenge Suicide in Deaths of Black Men Found Hanging From Trees

The bodies of Robert Fuller and Malcolm Harsch were found in California, 10 days and 50 miles apart. Their families are demanding deeper investigations.",1,[136 608 281 ... 271 908 157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I wish I was as eloquent - thanks for this perspective 


Lifting the veil stuck with me Bc that was definitely the catalyst- when it’s no longer a “hood” or “ghetto” problem. It’s a contract disruption and we are all part of this no matter how personally connected to the have-nots you THINK you are or are not... this hits home ❤️",0,[785 903 859 ... 702 739 157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Without the video evidence the police would have LIED ON FLOYD.,0,[ 906  748  831 ...  234 1326  128]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Absolutely correct! I am so happy you explain it the way you did. Now maybe ppl will get it. Thank you!🙏🏾,0,[ 609  809 1271 ...  271 1065  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"People think there has to be a big action scene like in a movie for violence to take place. George Floyd's death was raw and in your face without a chase, without a gun fight, without a struggle, without resisting. This is the type of violence people of color face everyday in America. It doesn't always end in death, but that quiet violence is always there.",0,[1124  859  789 ... 1185  128  418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Well said, I love listening to you talk, I’ve read ur books they’re amazing.",0,[1289  969  890 ...  939  157  271]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I'm glad Trevor invited us into his existential stream of consciousness. It was peaceful and enlightening.,0,[ 771  897  893 ...  427  271 1065]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Still listening to this,0,[ 888 1090  792 ... 1065  234   60]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Can Trevor please interview Candace Owen? I think he's the only person that can be composed around her.,1,[779 810 792 ... 157 271 246]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Imagine holding a loaded shotgun to a pregnant woman's tummy while your friends ransack her house. 
Just desserts. Period.",1,[ 774  281 1124 ...   60  696  702]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,The rage in Trevor's calmness is deafening.,0,[788 778 889 ... 374 987 427]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Thank you Trevor...things like this make me wish u could be a leader in our times... U see the things that our own leaders either ignore or don't do to much to make the change. Ur the best late show host... In our generation at least lol...
#trevornoah
#thedailyshow",0,[ 852  867  838 ... 1437  696 1000]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I was lowkey scared of what he was going to say Glad he was serious for once.❤love from SA trevor,0,[ 788  779  897 ...  157  271 1065]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,A stunning piece of social commentary,0,[785 886 751 ... 418 289 157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Brilliant!
Thank you, Trevor, for your courage in speaking this TRUTH so articulately! ✊🏼",0,[822 788 838 ... 271 418   5]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor is growing. He has come a long way, and I often wholeheartedly agree with his commentary.",0,[ 788  810  771 ...  155 1065  282]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I know.... it hurts..... welcome to our world society!!!! #nativelivesmatter,0,[ 859 1145 1425 ...  596 1437 1000]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,TMH did this so that the world could see the true Hebrew's for who we are. We are not black we are Hebrew's. APTTMHY halleluyah halleluyah halleluyah 🙋🏾‍♀️🙋🏾‍♀️🙋🏾‍♀️. Repent for your for father's sins and Cleve to Yisrael TMH'S chosen people and follow his commandments. The shift in the spirit realm has now began. The gentiles are waking up to the truth.,1,[ 859  779 1289 ... 1336  739 1065]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Good Education is so important.,0,[ 836 1012  609 ...  739  271  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This was the most well articulated response to all of this.,0,[ 817 1012  816 ...  702 1065  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,The contract is only as good as the people who are abiding by it,0,[ 884 1289  871 ...  739 1437  157]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Good, there are finally reprucussions for racist's actions❣🥰🙏💕",0,[1425  534  803 ... 1147  596  418]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Daily Show: I tried to donate but I live abroad and I couldn't. I couldn't change the address to outside the US and only US zip codes were accepted. Is there any way we can change this?,0,[ 859 1484  852 ... 1000  157 1437]
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I'm going to have to watch the george floyd video again, because I'm missing some things.",0,[ 748  885  604 ... 1336  374  939]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Remember this : Everything he says is a lie . EVERYTHING !,0,[1030  941 1386 ... 1336  739  374]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He’s going to blame the Marines since he always blame everyone but himself,0,[840 949 951 ... 996 418 355]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Of course they briefed him, he just ignored it and called it a hoax. Even his people say he doesn't pay attention at the briefings.",0,[ 912 1226 1233 ... 1336  739 1000]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I'm sure Trump will take the word of Putin over his own intelligence agencies....again,1,[ 161 1041 1179 ... 1417  601  702]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Imagine if Obama said he didn't know. He'd be ousted in a second. When it's Trump his supporters just let it slide. HYPOCRITES!!!!,1,[ 965  314 1024 ... 1336  739  596]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He can't say he wasn't briefed merely because he doesn't pay attention to his briefings. Reckless.,0,[ 909 1203 1226 ... 1000  739  418]
