Topic,Title,ID,Comments,Likes,Khiem,Brett,Noushin,Label
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Treason,42,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Do we want a President who is either so uncaring or uninformed? He didn’t know is not a valid defense,58,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Our military men and women that the American people love so very much for your service, do you see who/what Trump is yet?!!",16,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Donnie missed that briefing. He was doing rails of Adderall in the bathroom with Rudy.,22,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I take no responsbility.'

- President Clorox",59,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,TRE45ON,56,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump didn't hear the "" WP ✊🏻!!"" chanting in his retweet?? 🙄 Let's make sure he hears the American people on election day.",5,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"The Chosen One knew about it,..and he got his ""cut"" for playing dumb indeed.",8,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I can't believe Americans voted for this guy.,5,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He was prolly on his phone, on Twitter",5,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I don't believe him. Have we seen his birth certificate? Maybe born in Russia 😂,45,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Weather he didn't know or didn't care, his incompetence resulted in murder. He should be held accountable.",5,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,It’s already been said by his Cabinet members that he does not read daily briefings. He gets bored by them.,7,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"When has he EVER told the truth, particularly when he needs to cya? He's lying now, and whoever briefed him needs to come forward.",4,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This has to be the most uninformed president in the history of presidents. 😒😒😒,25,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,PUTIN'S PUPPET,64,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I only have one word. “TREASON”....,3,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Phat Donnie would ask for his cut of the $.,4,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,The white power vid was used as a distraction. THE GOOD NEWS IS THAT EVERYBODY KNOWS HE'S LYING 🤥,3,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He’s lucky McCain isn’t alive. 😡 RIP John,3,0,1,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Listen closely and you can hear trump say “there you go!” At the very end,2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,""" Nobody told me.."" Sure, that's believable. Does the buck stop anywhere in the vicinity of the White House?",2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I’m done with the excuses. If I used this much excuses at my job I would have been terminated a long time ago.,2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Yeah, right! Totally in the dark, he claims, as always.. 🤔",2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Agent Orange in the toilet 🚽,25,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I AM SO SICK OF THE LIES!!!! Please, dear God, end this destruction in November!",3,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"So Now that he knows, what’s he going to do about it ??",3,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump is disgusting at this point, is he even the president at this point???",21,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I wonder how big the bounty on his head is.,3,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump was briefed on this, it did happen, and he is either lying or incompetent. Pick one.",309,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I wish fox news knew about this story. Everyday for years they bengazjied us to death.,2,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump hasn't heard it from Fox News.
So technically, he wasn't briefed.",2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""They don't know what their doing no more.""
-SEEN",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Just waiting for him to come out wearing a swastika on is arm,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"If you’re in the military, or family, and friends of the military, check on your pledge and allegiance. VOTE for your life, your husband, child, relatives and friends for goodness sake! This man is an abomination!",150,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"This is such a great, modern third world country ain't it~~
USA! USA! USA!",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This just makes me really sad that they play with the life of our soldier's this way they all knew but decided to take no action,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"When you used russian money, and dummies in the usa putted you potus, this is what we had...trump for jail soon....he is golfing my god.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I love how as long as he blame others, he thinks he is Scot-free from responsibility.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,""" nobody briefed me "" exactly!!!",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trum supporter: _""So what?""_",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"“Putin said he didn’t do it, and I bigly believe everything he beautifully said, ok?” 🤷‍♂️",0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He didn’t know, he didn’t hear. Now watch this drive!!",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I can not tell a lie” George Washington “
I can not tell the truth “Donald trump “
I can not tell the difference “replublican senators “",174,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Trump needs to resign.,31,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""didnt brief me"" - yeah you were busy looking @ the mirror or golfing or bunkering

go scould your handler in the FSB for blindsighting you.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Russians ? “ I don’t know them , but I’ve heard they’re nice people though “
trump",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Just like he said nobody briefed him on coronavirus 🤔,1,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Trump plays golf.. while his people die from covid-19. Unbelievable.,152,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He was too busy doing more important things like watching TV and twitter?,1,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Can anyone imagine if this happened to Obama ?,2,1,1,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He knew, of course he knew. He is just covering for his bum buddy💯",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"What a baby. ""No one told me."" ""I didn't hear it."" I drive a school bus. The kids on my bus are more responsible than him.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,For people who are going to vote for Trump.... you are not American!,565,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""I didn't care enough to listen"" = ""I haven't been briefed""",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Nazism again and a possible World War 3.

This is crazy on US soil especially.

No white power, this is wrong. This madness needs to stop.",2,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"DENYING HE WAS BRIEFED, WOW. UNBELIEVABLE. WH IS INFILTRATED WITH PUTIN’S MEN.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""I'm the War Time President""
Trump
So, it's safe to assume you knew about Russia.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"The only time Trump isn't lying, is when he's inhaling between lies.

Putin: ""I just spoke with President Trump, and told him that it wasn't Russia. I told him that I didn't see any reason why it would be Russia. I was extremely strong, and tremendously powerful in my denial.""",78,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,pretty sure the racism is to distract from alleged treason,2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Remember that phrase from Nixon. "" I have no recollection of that "". Exactly!!!!!",1,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"The second he opens his mouth, the lie begins🤣",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""I wasn't briefed"", ""I didn't hear that"", ""I'm not involved"", Complete denial and blame shifting is all that comes from the WH nowadays.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""I don't take responsibility at all"" - Donald Trump, Friday March 13, 2020.",290,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"All you Dorothy's out there clicking your heels together three times and crying, 'Fake News', to make it go away LOL.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He was playing gulf that’s wye,1,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"So, Trump isn’t paying attention or looking after troops",4,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Weird..... i remember telling my dad the taliban had bounties on us when I was in Afghanistan in 2009.,0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I come on these videos everyday... Everyday it's something! Everyday!!
Why?? Every single day it's something stupid and dumb and bizarre with this guy!
And this is coming from the world guys! Canadian here and everyday it's wtf....",24,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"When he is cornered, Donald just lies like a12 year old. Bunker boy, bone spurs is just a coward.",10,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Just how much do we have to take of this,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I smell a rat, when he denies you know he is lying",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"It's always, nobody briefed me on it or, I don't know them or sorry there are a lot of photos taken of me with people i don't know.",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"AT THE END OF THE DAY YOU TAKE THE FALL YOU'RE THE "" PRESIDENT "" BE PRESIDENTIAL!!!",173,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"vlad has bent me over the best tables, I tell you......the best!..............I love him",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,When the guy says he doesn’t know $hit...I actually believe that he really doesn’t know $hit.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""Someone"" wants a war.",0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"It's very concerning that this president is so out of touch, where's the leadership?",2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He always says he wasn’t briefed every time what a freak he is .,62,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Oh, please!🙄 Of course he knew! He needs to go back in his bunker until he’s voted out of office! I can’t wait to see his demise!",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"🤭 Having brain the size of a peanut, but pretending to be a genius....",0,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"🤔 can we vote already am so tired of the death tolls, the excuses and apologies.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Members of the armed forces: Is this Trump's idea of his 2016 promise to ""support the troops?""",1,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Hahahahahahahah, the Know Nothing President.",40,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,0:33. Wow what's with her crazy eyebrows?,0,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Gee I thought we were friends with the Taliban . Especially after a saw lone survivor,0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""Bone spurs! aaaaah!""",0,1,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Yeah just like no1 briefed him about COVID-19.,0,0,0,1,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""Hey, I'm just the President of the United States; what do you want me to do about it?""",63,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Golfing again, what a surprise!",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He also said he wasn't briefed about the threat of covid-19, but we find out he was several times.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I suspect less spys will come forward on InTel infol and will put the spy in danger.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Just another lie he knew he said what's a few soldiers. He's a failure and a narcissist coward,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,trump work for russia to creat subversion.,23,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Nice to see some effort being put into lies again. Good job.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"No, never heard of Stormy Daniels.
David Dennison who?",0,1,1,0,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""anounymous source""... let me guss, from Ron Vara, right?",0,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""Hey Russia if you're listening"" do a JFK on bunker boy!!!
LOLROG 
Of course YOU WERE BRIEFED!!! who do you really think is BELIEVING you NOBODY out here!!!",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,We need to put Adults back in the White House.,47,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Liar liar!!! Pants on fire 🔥!,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He was in the dark AGAIN? 🤣,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,then the 'best of people' should really have done it!,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Imagen that!!! Ask Bernie Russia talks to him on speed dial!!!!,0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"trump: ""i was totally kept in the dark about this...everybody knows i can't read"".",45,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,It was part of the daily briefings he chooses to skip in the mornings.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,What ever happened to this story? I've heard nothing more about it.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This is the most tweetiest President ever seen I’m going to call him Tweetle D tweetle dump Smh @ you Mr. Trump,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Oh my sweet lord,can he stop lying ever?",0,0,0,0,0
